,artists,track_name,totalstreams,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1122,ECHOSMITH,COOLKIDS,49643988,237626.0,0,0.719,0.671,8.0,-6.279,1.0,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4.0
1123,TYLERHUBBARD,5FOOT9,48935367,189780.0,0,0.602,0.796,5.0,-5.609,1.0,0.0465,0.146,0.0,0.125,0.53,106.005,4.0
1124,CALVINHARRIS,MYWAY,48839895,219159.0,0,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4.0
1125,CALVINHARRIS,MYWAY,48839895,219159.0,0,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4.0
1126,CALVINHARRIS,MYWAY,48839895,219159.0,0,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4.0
1127,FLORIDAGEORGIALINE,SIMPLE,48765565,185200.0,0,0.362,0.882,3.0,-3.717,1.0,0.0973,0.0791,0.0,0.15,0.864,199.811,4.0
1128,HALSEY,NEWAMERICANA,48670562,183808.0,0,0.339,0.707,0.0,-5.121,0.0,0.0428,0.0113,0.0,0.337,0.359,173.993,4.0
1129,HALSEY,NEWAMERICANA,48670562,183808.0,0,0.339,0.707,0.0,-5.121,0.0,0.0428,0.0113,0.0,0.337,0.359,173.993,4.0
1130,HALSEY,NEWAMERICANA,48670562,183808.0,0,0.339,0.707,0.0,-5.121,0.0,0.0428,0.0113,0.0,0.337,0.359,173.993,4.0
1131,ASHNIKKO,DAISY,48663445,146523.0,0,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.372,0.774,121.876,4.0
1132,ASHNIKKO,DAISY,48663445,146523.0,0,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.372,0.774,121.876,4.0
1133,ASHNIKKO,DAISY,48663445,146054.0,0,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.371,0.774,121.876,4.0
1134,TAYLORSWIFT,DON’TBLAMEME,48446993,236413.0,0,0.615,0.534,9.0,-6.719,0.0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4.0
1135,IMAGINEDRAGONS,BONES,48025317,165264.0,0,0.773,0.742,5.0,-3.678,0.0,0.046,0.0206,0.0,0.0754,0.571,114.071,4.0
1136,IMAGINEDRAGONS,BONES,48025317,165264.0,0,0.773,0.742,5.0,-3.678,0.0,0.046,0.0206,0.0,0.0754,0.571,114.071,4.0
1137,IMAGINEDRAGONS,BONES,48025317,165264.0,0,0.772,0.75,5.0,-3.67,0.0,0.0455,0.0201,0.0,0.074,0.587,114.061,4.0
1138,XXXTENTACION,NUMB,47260044,186267.0,0,0.414,0.416,11.0,-8.024,0.0,0.0251,0.1,0.179,0.131,0.196,159.91,4.0
1139,XXXTENTACION,NUMB,47260044,186267.0,0,0.414,0.416,11.0,-8.024,0.0,0.0251,0.1,0.179,0.131,0.196,159.91,4.0
1140,BADBUNNY,YONOSOYCELOSO,47047318,230704.0,0,0.872,0.588,0.0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004,4.0
1141,BADBUNNY,YONOSOYCELOSO,47047318,230704.0,0,0.872,0.588,0.0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004,4.0
1142,MANUELTURIZO,LABACHATA,46825328,162637.0,0,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4.0
1143,MANUELTURIZO,LABACHATA,46825328,162637.0,0,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4.0
1144,MANUELTURIZO,LABACHATA,46825328,162637.0,0,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4.0
1145,MANUELTURIZO,LABACHATA,46825328,162637.0,0,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4.0
1146,FRANKOCEAN,PINK+WHITE,45987269,184516.0,0,0.545,0.545,9.0,-7.362,1.0,0.107,0.667,5.48e-05,0.417,0.549,159.94,3.0
1147,JOYAGAIN,LOOKINGOUTFORYOU,45955297,179499.0,0,0.682,0.9,9.0,-5.028,1.0,0.0874,0.0884,0.063,0.0685,0.937,100.721,4.0
1148,JOYAGAIN,LOOKINGOUTFORYOU,45955297,179499.0,0,0.682,0.9,9.0,-5.028,1.0,0.0874,0.0884,0.063,0.0685,0.937,100.721,4.0
1149,JOYAGAIN,LOOKINGOUTFORYOU,45955297,179499.0,0,0.682,0.9,9.0,-5.028,1.0,0.0874,0.0884,0.063,0.0685,0.937,100.721,4.0
1150,ONEREPUBLIC,WHEREVERIGO,45867470,169773.0,0,0.552,0.689,10.0,-6.444,0.0,0.0425,0.0915,0.0,0.27,0.349,99.961,4.0
1151,ONEREPUBLIC,WHEREVERIGO,45867470,169773.0,0,0.54,0.675,10.0,-6.449,0.0,0.0429,0.1,0.0,0.237,0.348,99.97,4.0
1152,THENEIGHBOURHOOD,SOFTCORE,44951503,206280.0,0,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,4.0
1153,THENEIGHBOURHOOD,SOFTCORE,44951503,206280.0,0,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,4.0
1154,THENEIGHBOURHOOD,SOFTCORE,44951503,206280.0,0,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,4.0
1155,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1156,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1157,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1158,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1159,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1160,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1161,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1162,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1163,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1164,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1165,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1166,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1167,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1168,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1169,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1170,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1171,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1172,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1173,SAMSMITH,HAVEYOURSELFAMERRYLITTLECHRISTMAS,44951050,170964.0,0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1.0
1174,CHARLIEPUTH,ONECALLAWAY,44950868,194453.0,0,0.667,0.613,1.0,-5.353,1.0,0.0345,0.4,0.0,0.115,0.472,91.024,4.0
1175,CHARLIEPUTH,ONECALLAWAY,44950868,194453.0,0,0.667,0.613,1.0,-5.353,1.0,0.0345,0.4,0.0,0.115,0.472,91.024,4.0
1176,CHARLIEPUTH,ONECALLAWAY,44950868,194453.0,0,0.667,0.613,1.0,-5.353,1.0,0.0345,0.4,0.0,0.115,0.472,91.024,4.0
1177,CHARLIEPUTH,ONECALLAWAY,44950868,194453.0,0,0.667,0.613,1.0,-5.353,1.0,0.0345,0.4,0.0,0.115,0.472,91.024,4.0
1178,CHARLIEPUTH,ONECALLAWAY,44950868,194453.0,0,0.667,0.613,1.0,-5.353,1.0,0.0344,0.403,0.0,0.115,0.47,91.024,4.0
1179,DUNCANLAURENCE,ARCADE,44307767,183624.0,0,0.45,0.329,9.0,-12.603,0.0,0.0441,0.818,0.00109,0.135,0.266,71.884,3.0
1180,TOVELO,HABITS(STAYHIGH),44139331,208000.0,0,0.688,0.719,5.0,-3.402,1.0,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,4.0
1181,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1182,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1183,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1184,TOVELO,HABITS(STAYHIGH),44139331,208000.0,0,0.688,0.719,5.0,-3.402,1.0,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,4.0
1185,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1186,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1187,TOVELO,HABITS(STAYHIGH),44139331,209160.0,0,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0
1188,TOVELO,HABITS(STAYHIGH),44139331,208000.0,0,0.688,0.719,5.0,-3.402,1.0,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,4.0
1189,GIRLINRED,WEFELLINLOVEINOCTOBER,44020710,184153.0,0,0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.96,4.0
1190,GIRLINRED,WEFELLINLOVEINOCTOBER,44020710,184153.0,0,0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.96,4.0
1191,ADELE,OHMYGOD,44008064,225148.0,0,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,4.0
1192,ADELE,OHMYGOD,44008064,225148.0,0,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,4.0
1193,ANTSAUNDERS,YELLOWHEARTS,43785355,223257.0,0,0.866,0.438,7.0,-8.943,1.0,0.0719,0.177,0.0,0.0743,0.695,129.039,4.0
1194,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1195,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1196,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1197,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1198,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1199,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1200,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1201,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1202,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1203,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1204,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1205,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1206,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1207,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1208,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1209,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1210,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1211,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1212,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1213,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1214,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1215,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1216,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1217,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1218,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1219,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1220,THEJACKSON5,ISAWMOMMYKISSINGSANTACLAUS,43253152,181360.0,0,0.582,0.705,3.0,-8.169,1.0,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4.0
1221,JOHNLEGEND,LOVEMENOW,43235430,210293.0,0,0.495,0.762,8.0,-3.842,1.0,0.0862,0.591,0.0,0.0763,0.708,123.893,4.0
1222,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1223,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1224,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1225,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1226,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1227,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1228,BAILEYZIMMERMAN,FALLINLOVE,42533887,232058.0,0,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,4.0
1229,MAGIC!,RUDE,42493413,224840.0,0,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033,4.0
1230,MAGIC!,RUDE,42493413,224773.0,0,0.743,0.807,1.0,-3.78,1.0,0.0364,0.0435,0.0,0.309,0.899,144.062,4.0
1231,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,3.0
1232,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,3.0
1233,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,3.0
1234,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,3.0
1235,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.511,1.0,-6.257,1.0,0.0332,0.483,0.0,0.0928,0.324,104.964,3.0
1236,SIA,SNOWMAN,42395769,165906.0,0,0.716,0.512,1.0,-6.257,1.0,0.0331,0.483,0.0,0.0928,0.326,104.957,3.0
1237,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1238,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1239,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1240,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1241,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1242,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1243,OLIVERTREE,LIFEGOESON,42294034,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1244,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1245,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1246,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1247,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1248,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1249,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1250,OLIVERTREE,LIFEGOESON,294769,161803.0,0,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,4.0
1251,TOTO,AFRICA,42187022,295893.0,0,0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4.0
1252,ZARALARSSON,RUINMYLIFE,42106624,190931.0,0,0.665,0.699,11.0,-5.265,1.0,0.0578,0.423,0.0,0.0969,0.585,124.896,4.0
1253,ZARALARSSON,RUINMYLIFE,42106624,190050.0,0,0.608,0.71,11.0,-4.998,1.0,0.0636,0.43,0.0,0.0903,0.613,124.985,4.0
1254,ZARALARSSON,RUINMYLIFE,42106624,190931.0,0,0.665,0.699,11.0,-5.265,1.0,0.0578,0.423,0.0,0.0969,0.585,124.896,4.0
1255,ZARALARSSON,RUINMYLIFE,42106624,190050.0,0,0.608,0.71,11.0,-4.998,1.0,0.0636,0.43,0.0,0.0903,0.613,124.985,4.0
1256,ZARALARSSON,RUINMYLIFE,42106624,190931.0,0,0.665,0.699,11.0,-5.265,1.0,0.0578,0.423,0.0,0.0969,0.585,124.896,4.0
1257,ZARALARSSON,RUINMYLIFE,42106624,190050.0,0,0.608,0.71,11.0,-4.998,1.0,0.0636,0.43,0.0,0.0903,0.613,124.985,4.0
1258,ZARALARSSON,RUINMYLIFE,42106624,190931.0,0,0.665,0.699,11.0,-5.265,1.0,0.0578,0.423,0.0,0.0969,0.585,124.896,4.0
1259,ZARALARSSON,RUINMYLIFE,42106624,190050.0,0,0.608,0.71,11.0,-4.998,1.0,0.0636,0.43,0.0,0.0903,0.613,124.985,4.0
1260,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1261,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1262,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1263,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1264,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1265,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1266,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1267,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1268,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1269,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1270,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1271,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1272,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1273,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1274,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1275,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1276,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1277,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1278,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
1279,TIËSTO,THEBUSINESS,41882018,164000.0,0,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
